object	area	elev	ct_index	frac_noinf	frac_water	soildepth	wc_max	exp_satfrac	thr_surf	relsat_inter	rate_inter	rate_base	mult_str_surf	str_pref	mult_str_inter	str_base	relsat_etmin	relsat_etmax	fac_precip
cat_291	116460000	630.8	338700	0	0	1.363	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_292	249480000	190.3	571800	0.06	0.37	1.108	0.412663	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_293	102600000	160.1	746700	0	0	1.306	0.45615	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_294	236430000	360.1	214900	0	0	1.25	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_295	173070000	427.4	348300	0	0	1.382	0.473468	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_296	152550000	404.2	426800	0	0	1.043	0.463198	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_297	140310000	668.8	539600	0	0	1.43	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_298	114570000	313.2	405300	0	0	1.24	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_299	127170000	566.2	317400	0	0	1.03	0.4597	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_3	399060000	350.1	325000	0	0	1.175	0.46425	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_30	431910000	437.9	140000	0	0	0.8568	0.469187	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_300	336150000	664.9	289300	0	0	1.43	0.467125	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_301	248400000	417.1	340200	0	0	1.03	0.4597	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_302	112770000	297.3	438200	0	0	1.24	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_303	257310000	552.7	221600	0	0	1.43	0.469763	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_304	129060000	221.4	410700	0.02	0	1.25	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_305	141750000	268.8	336600	0	0	1.43	0.4815	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_306	154080000	493.4	197000	0	0	1.43	0.479905	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_307	202230000	215.5	303500	0	0.01	1.25	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_308	566460000	768.9	269700	0	0	1.428	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_309	281610000	211	241800	0	0	1.37	0.4655	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_31	140670000	301.4	451800	0	0	1.23	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_310	257940000	549.4	286200	0	0	1.03	0.4597	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_311	213030000	224.5	378100	0	0	1.25	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_312	634320000	190.4	297000	0	0	1.401	0.473627	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_313	158850000	343.2	314300	0	0	1.113	0.460625	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_314	101340000	129.2	579100	0	0	1.43	0.4815	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_315	125190000	326.3	271900	0	0	1.224	0.461859	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_316	461790000	749.7	212000	0	0	1.43	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_317	114750000	233.8	436100	0	0	1.366	0.465385	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_318	161910000	276	340600	0	0	1.24	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_319	107100000	280.6	432300	0	0	1.372	0.46597	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_32	218790000	382.1	278000	0	0.11	1.25	0.457766	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_321	363690000	729.3	301800	0	0	1.43	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_322	131130000	246.4	530500	0	0	1.25	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_323	172980000	268.9	516100	0	0	1.381	0.46855	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_324	206370000	267.7	352500	0	0	1.25	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_325	369180000	290.7	301100	0	0	1.24	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_326	238410000	294.2	284100	0	0	1.347	0.464868	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_327	312840000	580.7	308900	0	0	1.43	0.46753	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_328	304200000	694.7	161300	0	0	1.43	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_329	324450000	196	264500	0	0	1.418	0.478152	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_33	169380000	520.7	243400	0	0	1.25	0.461	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_330	167940000	154.5	420200	0	0	1.43	0.4815	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_331	272430000	346.1	522500	0	0	1.25	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_332	143460000	245	382400	0	0.06	1.43	0.4815	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_333	246240000	327.9	271100	0	0	1.241	0.462	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_334	116730000	526.4	203900	0	0	1.43	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_335	189990000	344.1	327200	0	0.02	1.43	0.48114	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_336	136350000	492	276300	0	0	1.43	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_337	285660000	296	282300	0	0.01	1.427	0.476828	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_338	201420000	384.1	347700	0	0	1.127	0.466356	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_339	134280000	215.2	466100	0	0	1.423	0.471457	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_34	275040000	415	263900	0	0	1.25	0.461	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_340	491760000	367.6	370400	0	0	1.167	0.464972	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_341	237150000	242.4	467600	0	0	1.425	0.475023	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_342	134730000	428.7	259900	0	0	1.43	0.468025	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_343	361800000	377.3	246800	0	0	1.077	0.468122	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_344	121140000	295.8	565700	0	0	1.42	0.4675	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_345	291330000	297	238800	0	0.01	1.424	0.467465	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_346	135990000	356.4	406300	0	0	1.43	0.4665	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_347	269370000	262.4	322700	0	0	1.42	0.4675	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_348	513270000	381.3	227100	0	0	1.081	0.467989	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_349	188910000	316.5	285300	0	0	1.42	0.4675	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_35	185670000	332.2	385500	0	0	1.25	0.4577	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_350	674370000	180.2	239200	0	0	1.413	0.46505	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_351	175320000	276.8	316400	0	0	1.427	0.46684	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_352	215190000	298.1	175000	0	0	1.388	0.466162	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_353	146340000	172.4	276600	0	0	1.406	0.464525	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_354	231480000	180.7	372500	0	0	1.409	0.464775	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_355	177570000	238	172600	0	0	1.315	0.46319	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_356	647910000	159.4	313600	0	0	1.4	0.464	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_357	109980000	86.73	399600	0	0.01	1.391	0.4639	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_358	403470000	218.8	231700	0	0.02	1.367	0.46364	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_359	295110000	73.78	291800	0	0	1.4	0.464	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_36	123120000	299.5	546300	0	0	1.224	0.466165	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_360	572310000	152	300300	0	0	1.311	0.46267	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_361	106920000	51.47	623300	0	0.01	1.4	0.464	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_362	509130000	52.85	424300	0	0.01	1.387	0.46267	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_363	138330000	88.94	295800	0	0	1.28	0.461	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_364	121770000	92.15	411100	0	0	1.28	0.461	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_365	419940000	353.2	303900	0	0	1.186	0.46349	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_366	171090000	334.9	319800	0	0	1.171	0.46807	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_367	154530000	322.2	238000	0	0	1.206	0.461924	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_368	29790000	316.2	176000	0	0	1.187	0.465073	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_369	54270000	321.8	156000	0	0	1.153	0.4719	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_37	243810000	554.4	299600	0	0	0.84	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_370	90720000	312.5	182600	0	0	1.204	0.469996	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_371	9720000	306.6	106200	0	0	1.25	0.4577	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_372	475830000	325.4	226800	0	0.1	1.249	0.458172	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_373	1710000	313.3	29980	0	0	1.23	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_374	360000	313.8	19920	0	0	1.23	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_375	148050000	302.5	429800	0	0	1.23	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_376	99180000	303.4	628900	0	0	1.23	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_377	176760000	358.5	181900	0	0.24	1.25	0.4577	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_378	48060000	316.7	153600	0	0.04	1.25	0.4577	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_379	173880000	287.3	344600	0	0	1.223	0.465608	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_38	197280000	388.5	283600	0	0	1.25	0.458634	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_380	37080000	305.2	132600	0	0	1.25	0.4577	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_381	71190000	298.9	306100	0	0	1.223	0.46553	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_382	11700000	303.4	95140	0	0	1.25	0.4577	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_383	475920000	302.1	474300	0	0	1.247	0.459317	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_384	11700000	282.5	96150	0	0	1.23	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_385	5850000	275.9	85800	0	0	1.23	0.4695	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_386	21600000	281.5	64000	0	0	1.22	0.4635	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_387	201600000	289.7	428900	0.41	0	1.229	0.469175	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_388	90630000	279.5	301300	0	0	1.22	0.4635	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_389	237510000	374	431300	0	0.26	1.25	0.457733	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_39	236700000	300.1	389500	0.02	0.01	1.237	0.465385	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
cat_390	276570000	331.5	227900	0	0	0.8669	0.46909	{exp_satfrac}	{thr_surf}	{relsat_inter}	{rate_inter}	{rate_base}	{mult_str_surf}	{str_pref}	{mult_str_inter}	{str_base}	{relsat_etmin}	{relsat_etmax}	1
